Id,Brand,Product_Name,Price,Category,Subcategory,Certificate1,Certificate2,Certification_Total,Origin,Origin_Grid,Origin_Transport,Origin_Manufacturing,Care_Instruction,Care_CO2,Care_Energy,Care_Water,Weighted_CO2,Weighted_Water,Weighted_Energy,Weighted_Chemical,Mat_Acrylic,Mat_Cashmere,Mat_Cotton,Mat_Elastane,Mat_Lyocell,Mat_Merino Wool,Mat_Nylon,Mat_Organic Cotton,Mat_Polyamide,Mat_Polyester,Mat_Recycled Acrylic,Mat_Recycled Cashmere,Mat_Recycled Cotton,Mat_Recycled Nylon,Mat_Recycled Polyester,Mat_Recycled Wool,Mat_Viscose,Mat_Wool,Score_100
742,Zara,Jacket Ribbed,72.68,Woman,Jacket,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,8.5,40,140,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39
743,Patagonia,Jumper Oversized,187.44,Man,Jumper,Fair Trade,NaN,0.2,Bangladesh,0.55,0.45,0.7,Hand wash,0.015,0.2,8,30,700,200,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
744,Patagonia,Jumper Textured,157.52,Man,Jumper,Fair Trade,Bluesign,0.4,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83
745,Penneys,Jumper Slim Fit,23.44,Woman,Jumper,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
746,Patagonia,Sweater Slim Fit,200.69,Woman,Sweater,Fair Trade,Bluesign,0.4,Cambodia,0.55,0.45,0.75,Hand wash,0.015,0.2,8,30,700,200,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
747,Patagonia,Sweater Slim Fit,119.79,Man,Sweater,Fair Trade,Bluesign,0.4,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
748,H&M,Jumper Slim Fit,36.79,Man,Jumper,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,6.0265,30.665,104.005,35.405,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51
749,Zara,Sweater Textured,59.78,Woman,Sweater,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Hand wash,0.015,0.2,8,16.189,699.45,154.71,44.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60
750,Zara,Tshirt Slim Fit,15.20,Man,Tshirt,NaN,NaN,0,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
751,Penneys,Jacket Slim Fit,29.79,Woman,Jacket,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46
752,Penneys,Jumper Cropped,10.86,Man,Jumper,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64
753,Zara,Jacket Asymmetric,59.69,Man,Jacket,Oeko-Tex 100,NaN,0.1,Bangladesh,0.55,0.45,0.7,Hand wash,0.015,0.2,8,9.864,228.48,144.96,37.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,76
754,Patagonia,Sweater Regular Fit,239.37,Woman,Sweater,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,16,900,170,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100
755,Patagonia,Jacket Textured,339.70,Woman,Jacket,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,9.088,288.85,131.73,40.89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100
756,H&M,Sweater Oversized,34.95,Woman,Sweater,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Hand wash,0.015,0.2,8,6.0755,62.42,74.8,25.188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,74
757,Patagonia,Tshirt Asymmetric,73.36,Woman,Tshirt,Fair Trade,Bluesign,0.4,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,3.0378,502.4,44.055,15.945,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,97
758,Patagonia,Sweater Textured,190.53,Man,Sweater,Fair Trade,NaN,0.2,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,7.11,1719.5,90.15,41.85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
759,Patagonia,Sweater Regular Fit,190.05,Woman,Sweater,Fair Trade,Bluesign,0.4,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,6.2525,26.45,79.35,25.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94
760,Penneys,Jacket Textured,21.73,Woman,Jacket,NaN,NaN,0,Thailand,0.45,0.35,0.55,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64
761,H&M,Sweater Slim Fit,25.93,Man,Sweater,RWS,NaN,0.15,India,0.5,0.4,0.65,Hand wash,0.015,0.2,8,30,700,200,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
762,Zara,Jacket Oversized,85.48,Woman,Jacket,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
763,H&M,Jacket Textured,64.62,Man,Jacket,Oeko-Tex 100,NaN,0.1,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59
764,H&M,Jacket Ribbed,68.24,Man,Jacket,NaN,NaN,0,China,0.65,0.4,0.6,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61
765,Patagonia,Jacket Regular Fit,305.80,Man,Jacket,Fair Trade,NaN,0.2,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
766,Penneys,Tshirt Slim Fit,7.81,Woman,Tshirt,NaN,NaN,0,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,2,500,20,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59
767,Patagonia,Jacket Textured,213.17,Man,Jacket,Fair Trade,Bluesign,0.4,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
768,Patagonia,Sweater Asymmetric,118.76,Woman,Sweater,Fair Trade,Bluesign,0.4,Vietnam,0.45,0.35,0.55,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
769,Zara,Tshirt Ribbed,19.62,Woman,Tshirt,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
770,Patagonia,Jumper Slim Fit,163.28,Woman,Jumper,Fair Trade,NaN,0.2,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,10.266,931.2,132.685,43.885,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90
771,Zara,Jumper Oversized,42.78,Man,Jumper,RWS,NaN,0.15,China,0.65,0.4,0.6,Hand wash,0.015,0.2,8,16,900,170,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74
772,Patagonia,Jacket Textured,253.09,Man,Jacket,Fair Trade,Bluesign,0.4,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,5,20,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87
773,Patagonia,Jumper Textured,109.11,Woman,Jumper,Fair Trade,Bluesign,0.4,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91
774,Patagonia,Jacket Asymmetric,233.80,Man,Jacket,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82
775,Zara,Jacket Oversized,75.05,Woman,Jacket,GRS,NaN,0.2,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,5.4535,22.24,76.61,20.15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,76
776,Patagonia,Jumper Regular Fit,131.08,Woman,Jumper,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Hand wash,0.015,0.2,8,5,150,50,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100
777,Patagonia,Tshirt Cropped,53.72,Man,Tshirt,Fair Trade,NaN,0.2,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63
778,Penneys,Sweater Oversized,19.51,Woman,Sweater,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Hand wash,0.015,0.2,8,16,900,170,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58
779,Penneys,Jacket Asymmetric,33.53,Woman,Jacket,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,8.5,40,140,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38
780,Penneys,Sweater Cropped,8.79,Man,Sweater,NaN,NaN,0,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,8.568,2090.1,88.705,41.605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69
781,Patagonia,Tshirt Asymmetric,70.17,Woman,Tshirt,Fair Trade,Bluesign,0.4,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81
782,H&M,Jumper Oversized,18.93,Man,Jumper,NaN,NaN,0,Thailand,0.45,0.35,0.55,Hand wash,0.015,0.2,8,14.815,625.51,143.29,42.248,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66
783,Zara,Tshirt Cropped,14.04,Man,Tshirt,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
784,Zara,Tshirt Oversized,17.45,Man,Tshirt,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49
785,Patagonia,Jumper Ribbed,220.27,Man,Jumper,Fair Trade,NaN,0.2,Italy,0.3,0.1,0.35,Hand wash,0.015,0.2,8,11.67,1705.3,113.415,44.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90
786,H&M,Tshirt Oversized,9.72,Woman,Tshirt,Oeko-Tex 100,NaN,0.1,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
787,H&M,Sweater Slim Fit,25.05,Man,Sweater,Oeko-Tex 100,NaN,0.1,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,4.2136,1159.26,65.34,27.24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62
788,Patagonia,Jacket Textured,167.18,Man,Jacket,Fair Trade,Bluesign,0.4,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,6.661,1280.42,82.38,33.995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,88
789,Penneys,Jacket Textured,36.57,Woman,Jacket,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,6.386,28.82,88.08,29.63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,42
790,Penneys,Sweater Cropped,18.81,Woman,Sweater,NaN,NaN,0,China,0.65,0.4,0.6,Hand wash,0.015,0.2,8,5.6235,73.71,86.99,30.43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,73
791,H&M,Tshirt Cropped,10.59,Man,Tshirt,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
792,H&M,Jacket Oversized,79.06,Woman,Jacket,Oeko-Tex 100,NaN,0.1,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81
793,Patagonia,Jumper Asymmetric,149.18,Woman,Jumper,Fair Trade,NaN,0.2,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,30,700,200,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
794,Patagonia,Tshirt Asymmetric,37.80,Woman,Tshirt,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
795,Patagonia,Jacket Cropped,180.65,Man,Jacket,Fair Trade,Bluesign,0.4,Italy,0.3,0.1,0.35,Hand wash,0.015,0.2,8,10.407,487.22,123.59,34.237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,100
796,Zara,Jacket Textured,76.62,Woman,Jacket,Oeko-Tex 100,NaN,0.1,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52
797,H&M,Jacket Asymmetric,31.65,Man,Jacket,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39
798,Penneys,Sweater Oversized,16.26,Woman,Sweater,NaN,NaN,0,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,9.5048,395.89,131.17,41.935,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,72
799,Zara,Jumper Cropped,49.59,Woman,Jumper,RWS,NaN,0.15,Bangladesh,0.55,0.45,0.7,Hand wash,0.015,0.2,8,16,900,170,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73
800,Patagonia,Sweater Regular Fit,167.86,Man,Sweater,Fair Trade,Bluesign,0.4,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
801,Zara,Jacket Cropped,75.99,Man,Jacket,NaN,NaN,0,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,9.6355,349.18,131.57,41.575,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72
802,Zara,Jacket Oversized,83.28,Man,Jacket,NaN,NaN,0,India,0.5,0.4,0.65,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
803,H&M,Sweater Regular Fit,31.13,Woman,Sweater,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.897,986.25,91.15,31.625,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
804,Patagonia,Tshirt Asymmetric,64.62,Woman,Tshirt,Fair Trade,Bluesign,0.4,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82
805,Patagonia,Tshirt Cropped,59.01,Man,Tshirt,Fair Trade,NaN,0.2,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,3,200,45,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78
806,H&M,Sweater Slim Fit,19.51,Woman,Sweater,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
807,H&M,Jumper Oversized,18.60,Man,Jumper,Oeko-Tex 100,NaN,0.1,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56
808,Penneys,Jumper Asymmetric,20.13,Man,Jumper,NaN,NaN,0,Italy,0.3,0.1,0.35,Hand wash,0.015,0.2,8,30,700,200,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
809,Patagonia,Sweater Oversized,156.33,Woman,Sweater,Fair Trade,Bluesign,0.4,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
810,Patagonia,Jacket Asymmetric,181.94,Man,Jacket,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82
811,Patagonia,Jumper Asymmetric,140.37,Woman,Jumper,Fair Trade,Bluesign,0.4,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.7055,24.11,80.55,28.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87
812,Zara,Jumper Oversized,41.62,Woman,Jumper,GRS,NaN,0.2,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70
813,H&M,Tshirt Cropped,11.97,Man,Tshirt,NaN,NaN,0,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
814,Penneys,Jacket Oversized,40.27,Woman,Jacket,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46
815,H&M,Sweater Asymmetric,24.88,Woman,Sweater,RWS,NaN,0.15,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,4.7795,47.73,56.23,18.875,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,98
816,Penneys,Jacket Oversized,22.38,Man,Jacket,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
817,Penneys,Tshirt Textured,4.20,Woman,Tshirt,NaN,NaN,0,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
818,Zara,Jacket Regular Fit,111.62,Man,Jacket,Oeko-Tex 100,NaN,0.1,Italy,0.3,0.1,0.35,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
819,H&M,Jacket Textured,31.79,Man,Jacket,Oeko-Tex 100,NaN,0.1,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
820,H&M,Jacket Oversized,76.49,Man,Jacket,Oeko-Tex 100,NaN,0.1,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49
821,Zara,Tshirt Cropped,22.27,Man,Tshirt,Oeko-Tex 100,NaN,0.1,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
822,Penneys,Jacket Textured,36.21,Woman,Jacket,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
823,Patagonia,Tshirt Cropped,47.48,Man,Tshirt,Fair Trade,Bluesign,0.4,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88
824,Zara,Tshirt Ribbed,15.19,Woman,Tshirt,NaN,NaN,0,Cambodia,0.55,0.45,0.75,Machine wash 30°C,0.04,0.5,15,8.5875,113.15,108.09,33.705,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,39
825,Penneys,Jacket Asymmetric,43.14,Woman,Jacket,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,5,20,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57
826,Penneys,Tshirt Textured,7.66,Man,Tshirt,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
827,Zara,Tshirt Oversized,28.37,Man,Tshirt,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,9.5,50,120,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49
828,H&M,Jumper Textured,25.60,Woman,Jumper,NaN,NaN,0,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3.5,15,55,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51
829,H&M,Tshirt Slim Fit,11.48,Woman,Tshirt,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,7.2572,673,91.52,29.66,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50
830,Penneys,Tshirt Cropped,6.00,Woman,Tshirt,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,4.5077,1006.55,55.24,25.845,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,42
831,H&M,Tshirt Asymmetric,18.75,Man,Tshirt,GRS,NaN,0.2,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,4.248,1736.4,39.67,26.86,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
832,H&M,Sweater Regular Fit,30.65,Woman,Sweater,NaN,NaN,0,Bangladesh,0.55,0.45,0.7,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
833,Patagonia,Jacket Asymmetric,261.98,Man,Jacket,Fair Trade,Bluesign,0.4,Vietnam,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,5.53,1440.4,62.05,29.66,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83
834,Patagonia,Tshirt Oversized,64.29,Woman,Tshirt,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85
835,H&M,Tshirt Regular Fit,16.84,Woman,Tshirt,NaN,NaN,0,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,5.5,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53
836,Patagonia,Jacket Ribbed,175.93,Woman,Jacket,Fair Trade,Bluesign,0.4,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,6,30,110,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
837,Penneys,Sweater Regular Fit,23.05,Woman,Sweater,NaN,NaN,0,Turkey,0.4,0.2,0.45,Machine wash 30°C,0.04,0.5,15,9,50,150,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
838,Penneys,Sweater Oversized,24.49,Woman,Sweater,NaN,NaN,0,China,0.65,0.4,0.6,Machine wash 30°C,0.04,0.5,15,3.2,1800,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
839,H&M,Jacket Oversized,35.75,Woman,Jacket,RWS,NaN,0.15,Vietnam,0.45,0.35,0.55,Hand wash,0.015,0.2,8,5.4755,37.94,66.7,19.695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,95
840,Penneys,Sweater Regular Fit,13.09,Man,Sweater,NaN,NaN,0,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,14,800,160,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67
841,Patagonia,Jumper Asymmetric,195.82,Woman,Jumper,Fair Trade,Bluesign,0.4,Thailand,0.45,0.35,0.55,Hand wash,0.015,0.2,8,5,150,50,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100
842,Penneys,Jacket Ribbed,27.01,Woman,Jacket,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,8.5,40,140,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49
843,H&M,Tshirt Ribbed,9.36,Woman,Tshirt,NaN,NaN,0,Portugal,0.25,0.1,0.3,Machine wash 30°C,0.04,0.5,15,6,2700,55,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
844,Penneys,Jumper Ribbed,23.05,Woman,Jumper,NaN,NaN,0,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,14.375,356.25,106.25,31.875,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78
845,H&M,Jumper Cropped,21.54,Woman,Jumper,NaN,NaN,0,China,0.65,0.4,0.6,Hand wash,0.015,0.2,8,15.4225,851.6,163.95,46.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60
846,Zara,Sweater Slim Fit,29.61,Man,Sweater,Oeko-Tex 100,NaN,0.1,Turkey,0.4,0.2,0.45,Hand wash,0.015,0.2,8,19.85,544.8,176.67,52.248,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74
847,Zara,Jumper Regular Fit,35.13,Man,Jumper,RWS,NaN,0.15,Portugal,0.25,0.1,0.3,Hand wash,0.015,0.2,8,5,150,50,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100
